"Id"	"Sireid"	"Damid"	"MGdamid"	"MGsireid"	"PGdamid"	"PGsireid"	"Batch"	"Ptype1"	"Ptype2"	"Ptype3"	"Ftype1"	"Ftype2"	"Ftype3"
2966	1044	1294	143	8	119	4	2	279.53	355.64	211.52	-33.58	52.1	38.87
2967	1044	1294	143	8	119	4	2	150.19	180.93	140.43	25.09	112.68	103.64
2968	1044	1294	143	8	119	4	2	84.18	58.37	-51.64	-111.75	-23.02	-30.29
2969	1044	1294	143	8	119	4	2	324.55	514.84	353.69	58.23	148.01	143.09
2970	1044	1294	143	8	119	4	2	339.61	496.24	361.77	49.62	138.79	138.59
2971	1045	1295	143	8	124	4	1	143.99	123.19	214.78	112.67	175.81	171.77
2972	1045	1295	143	8	124	4	1	133.53	258.26	228.73	139.19	207.12	204.31
2973	1045	1295	143	8	124	4	1	268.35	347.18	186.48	-36.53	25.41	25.42
2974	1045	1295	143	8	124	4	1	222.72	317.5	418.81	234.77	303.93	300.75
2975	1045	1295	143	8	124	4	1	210.55	386.06	172.84	-4.28	55.58	61.64
2976	1046	1296	148	8	105	5	2	286.68	379.78	390.89	136.16	249.64	179.99
2977	1046	1296	148	8	105	5	2	377.2	522.85	345.45	-3.27	117.07	45.69
2978	1046	1296	148	8	105	5	2	380.32	348.96	497.07	143.14	260.82	189.55
2979	1046	1296	148	8	105	5	2	231.72	535.63	318.13	113.09	237.06	160.65
2980	1046	1296	148	8	105	5	2	429.81	528.18	372.72	-31.7	93.77	17.05
2981	1047	1297	148	8	110	5	1	456.85	615.38	498.14	82.24	180.81	147.77
2982	1047	1297	148	8	110	5	1	293.95	316.68	427.76	176.82	275.2	245.33
2983	1047	1297	148	8	110	5	1	329.67	535.26	373.29	84.88	180.29	145.83
2984	1047	1297	148	8	110	5	1	327.59	484.2	444.15	156.52	255.58	223.64
2985	1047	1297	148	8	110	5	1	287.51	610.54	435.68	189.01	282.7	262.98
2986	1048	1298	148	8	115	5	2	253.03	298.19	284.37	60.96	139.36	119.5
2987	1048	1298	148	8	115	5	2	192.33	140.82	142.93	-23.32	53.73	30.73
2988	1048	1298	148	8	115	5	2	187.84	334.17	83.51	-73.09	3.36	-13.02
2989	1048	1298	148	8	115	5	2	296.56	449.36	506.12	241.36	314.7	304.13
2990	1048	1298	148	8	115	5	2	413.76	549.92	458.88	69.51	143.73	134.22
2991	1049	1299	148	8	120	5	1	219.58	296.39	294.04	110.87	185.24	178.23
2992	1049	1299	148	8	120	5	1	275.43	281.48	367.84	129.98	203.97	187.1
2993	1049	1299	148	8	120	5	1	289.88	295.24	497.88	251.18	323.7	308.61
2994	1049	1299	148	8	120	5	1	471.9	681.86	585.63	151.48	223.51	213.04
2995	1049	1299	148	8	120	5	1	308.55	404.5	235.51	-31.72	44.99	31.53
2996	1050	1300	148	8	125	5	2	232.28	425.07	447.22	240.27	353.84	287.45
2997	1050	1300	148	8	125	5	2	364.28	351.48	358.31	30.91	152.01	85.48
2998	1050	1300	148	8	125	5	2	238	346.74	290.45	85.04	207.36	138.85
2999	1050	1300	148	8	125	5	2	213.76	444.09	430.33	239.67	357.59	294.56
3000	1050	1300	148	8	125	5	2	277.12	436.76	477.33	228.8	346.17	279.69
3001	1001	1301	129	9	150	10	1	358.75	429.5	407.11	101.68	225.65	162.44
3002	1001	1301	129	9	150	10	1	297.25	385.52	340.73	82.58	201.49	146.42
3003	1001	1301	129	9	150	10	1	177.43	369.47	198.48	64.07	185.3	125.31
3004	1001	1301	129	9	150	10	1	366.54	432.7	518	187.02	307.49	249.13
3005	1001	1301	129	9	150	10	1	221.7	324.96	83.09	-95.12	26.29	-32.97
3006	1002	1302	129	9	145	10	2	254.7	426.77	425.92	200.87	263.78	245.48
3007	1002	1302	129	9	145	10	2	198.57	450.72	297.59	122.6	194.28	160.34
3008	1002	1302	129	9	145	10	2	184.25	448.46	144.08	-15.6	50.97	29.71
3009	1002	1302	129	9	145	10	2	252.17	539.61	404.01	179.71	245.01	219.99
3010	1002	1302	129	9	145	10	2	138.2	269.67	359.96	251.26	313.97	293.08
3011	1003	1303	129	9	140	10	1	308.88	249.4	363.19	99.35	239.85	145.45
3012	1003	1303	129	9	140	10	1	387.75	418.62	497.37	154.81	293.87	191.88
3013	1003	1303	129	9	140	10	1	380.31	463.09	435.49	100.3	241.66	144.83
3014	1003	1303	129	9	140	10	1	369.33	528.84	672.97	340.78	479.08	380.72
3015	1003	1303	129	9	140	10	1	421.01	592.34	418.03	42.89	177.58	84.38
3016	1004	1304	129	9	135	10	2	389.8	641.12	388.37	23.29	150.15	89.79
3017	1004	1304	129	9	135	10	2	309.71	423.29	633.38	347.24	477.4	421.27
3018	1004	1304	129	9	135	10	2	439.16	463.04	496.33	85.81	212.28	150.94
3019	1004	1304	129	9	135	10	2	344.59	456.8	498.56	179.1	304.27	238.4
3020	1004	1304	129	9	135	10	2	208.17	456.93	361.59	183.09	309.45	254.46
3021	1005	1305	129	9	130	10	1	323.69	382.81	377.38	93.94	222.56	131.67
3022	1005	1305	129	9	130	10	1	318	227.06	374.17	100.82	226.98	132.26
3023	1005	1305	129	9	130	10	1	408.05	434.17	479.97	118.11	241.35	156.54
3024	1005	1305	129	9	130	10	1	293.27	405.26	573.27	327.46	450.7	367.9
3025	1005	1305	129	9	130	10	1	256.53	169.95	424.27	212.33	333.46	254.38
3026	1006	1306	134	9	149	9	2	330.02	501.88	368.77	64.61	137.35	138.4
3027	1006	1306	134	9	149	9	2	160.61	257.83	247.93	113.78	194.74	175.15
3028	1006	1306	134	9	149	9	2	89.27	157.97	68.03	6.2	78.63	76.16
3029	1006	1306	134	9	149	9	2	277.46	242.4	405.39	158.3	232.34	223.26
3030	1006	1306	134	9	149	9	2	351.76	467.96	355.57	36.06	115.63	108.09
3031	1007	1307	134	9	144	9	1	285.44	475.18	394.9	151.95	217.94	212.27
3032	1007	1307	134	9	144	9	1	299.59	417.6	269.21	12.46	79.2	80.38
3033	1007	1307	134	9	144	9	1	403.03	382.37	472.34	110.29	175.56	179.23
3034	1007	1307	134	9	144	9	1	162.75	228.58	302.87	188.83	252.09	252.63
3035	1007	1307	134	9	144	9	1	168.61	141.82	177.85	55.13	114.49	121.92
3036	1008	1308	134	9	139	9	2	247.92	424.49	333.96	116.45	229.19	182.64
3037	1008	1308	134	9	139	9	2	395.73	468.93	330.05	-36.48	76.85	32.66
3038	1008	1308	134	9	139	9	2	211.44	386.82	372.25	191.97	302.18	262.58
3039	1008	1308	134	9	139	9	2	239.2	377.51	274.75	57.8	161.98	129.58
3040	1008	1308	134	9	139	9	2	214.14	245.72	382.31	200.05	305.55	268.35
3041	1009	1309	134	9	134	9	1	319.53	432.33	506.28	223.07	327.1	300.74
3042	1009	1309	134	9	134	9	1	441.89	495.36	441.96	47.68	154.27	124.73
3043	1009	1309	134	9	134	9	1	260.13	282.46	309.56	93.15	197.69	164.88
3044	1009	1309	134	9	134	9	1	351.83	407.55	394.97	92.75	197.02	169.33
3045	1009	1309	134	9	134	9	1	463.29	657.21	567.67	150.47	250.1	224.91
3046	1010	1310	134	9	129	9	2	271.12	317.2	456.48	216.8	345.38	275.01
3047	1010	1310	134	9	129	9	2	335.02	481.87	444.57	138.58	263.79	192.25
3048	1010	1310	134	9	129	9	2	315.35	580.63	358.86	66.7	195.67	121.89
3049	1010	1310	134	9	129	9	2	313.34	385.04	244.79	-43.47	79.03	14.67
3050	1010	1310	134	9	129	9	2	259.87	140.08	459.91	227.24	356.54	283.78
3051	1011	1311	139	9	148	8	1	379.12	335.55	402	65.22	191.02	131.33
3052	1011	1311	139	9	148	8	1	392.07	592.17	438.98	88.14	201.79	149.51
3053	1011	1311	139	9	148	8	1	309.09	370.04	395.36	129.53	248.93	195.49
3054	1011	1311	139	9	148	8	1	251.3	205.28	325.58	117.96	237.31	185.5
3055	1011	1311	139	9	148	8	1	157.71	235.45	149.43	32.58	139.07	99.13
3056	1012	1312	139	9	143	8	2	133.79	226.02	139.88	31.25	106.24	103.5
3057	1012	1312	139	9	143	8	2	280.65	347.16	178.36	-71.53	2.33	5.39
3058	1012	1312	139	9	143	8	2	313.95	390.12	260.06	-29.87	50.61	44.74
3059	1012	1312	139	9	143	8	2	177.12	250.78	184.2	38.15	113.26	115.54
3060	1012	1312	139	9	143	8	2	367.45	444.98	626.26	288.99	362.67	369.34
3061	1013	1313	139	9	138	8	1	258.22	496.82	394.24	179.68	271.75	250.12
3062	1013	1313	139	9	138	8	1	342.91	511.35	377.35	77.11	164.91	138.68
3063	1013	1313	139	9	138	8	1	271.19	313.22	311.11	81.14	180.33	138.65
3064	1013	1313	139	9	138	8	1	357.96	676.42	253.07	-64.97	36.59	-7.22
3065	1013	1313	139	9	138	8	1	310.74	441.83	424.4	157.35	255.65	220.91
3066	1014	1314	139	9	133	8	2	357.69	470.28	422.27	95.91	213.04	155.19
3067	1014	1314	139	9	133	8	2	225.44	301.56	248.83	49.85	158.2	105.89
3068	1014	1314	139	9	133	8	2	143.5	433.98	303	188.55	296.34	245.36
3069	1014	1314	139	9	133	8	2	280.14	394.01	379.34	117.68	228.15	177.93
3070	1014	1314	139	9	133	8	2	339.51	369.51	508.6	192.91	295.5	249.33
3071	1015	1315	139	9	128	8	1	261.28	370.21	304.08	85.64	171.82	139.55
3072	1015	1315	139	9	128	8	1	171.54	210.9	302.91	165.91	250.58	216.45
3073	1015	1315	139	9	128	8	1	95.91	-18.99	135.25	86.87	172.12	135.14
3074	1015	1315	139	9	128	8	1	205.14	181.52	234.33	67.55	145.37	114.12
3075	1015	1315	139	9	128	8	1	293.5	419.64	389.07	140.13	220.15	182.41
3076	1016	1316	144	9	147	7	2	324.9	440.74	459.2	158.44	264.98	236.3
3077	1016	1316	144	9	147	7	2	279.53	335.99	513.03	264.68	370.96	346.99
3078	1016	1316	144	9	147	7	2	192.06	413.48	193.31	29.94	135.09	108.5
3079	1016	1316	144	9	147	7	2	150.12	235.21	44.17	-80.49	34.13	-9.27
3080	1016	1316	144	9	147	7	2	282.98	323.22	371.52	109.49	222.02	181.99
3081	1017	1317	144	9	142	7	1	390.23	608.28	382.69	29.02	164.69	87.71
3082	1017	1317	144	9	142	7	1	362.29	374.22	411.38	95.19	229.23	153.26
3083	1017	1317	144	9	142	7	1	407.94	554.89	647.09	282.27	410.21	337.16
3084	1017	1317	144	9	142	7	1	372.06	468.88	528.1	197.72	329.57	254.81
3085	1017	1317	144	9	142	7	1	329.2	418.1	398.3	107.64	239.2	166.93
3086	1018	1318	144	9	137	7	2	221.56	198.24	334.68	145.02	262.12	201.64
3087	1018	1318	144	9	137	7	2	287.44	417.1	183.62	-74.33	42.3	-14.26
3088	1018	1318	144	9	137	7	2	303.27	435.45	460.14	182.71	304.58	248.03
3089	1018	1318	144	9	137	7	2	389.69	552.38	568.7	212.62	339.4	276.16
3090	1018	1318	144	9	137	7	2	276.44	327.35	396.45	144.89	261.58	205.61
3091	1019	1319	144	9	132	7	1	225.14	386.16	244.58	62.6	181.53	124.86
3092	1019	1319	144	9	132	7	1	328.22	364.55	425.4	138.57	248.69	209.31
3093	1019	1319	144	9	132	7	1	274.48	376.13	487.26	250.54	367.01	321.68
3094	1019	1319	144	9	132	7	1	394.75	554.72	361.5	9.74	119.59	79.18
3095	1019	1319	144	9	132	7	1	205.05	451.2	307.28	146.65	259.98	205.31
3096	1020	1320	144	9	127	7	2	181.26	247.19	340.62	185.09	277.29	266.57
3097	1020	1320	144	9	127	7	2	296.61	314.6	300.44	31.77	128.81	110.72
3098	1020	1320	144	9	127	7	2	294.76	395.24	436.52	161.42	248.67	245.59
3099	1020	1320	144	9	127	7	2	254.7	324.87	431.58	198.88	291.63	279.02
3100	1020	1320	144	9	127	7	2	330.86	448.96	554.44	252.17	344.6	331.32
3101	1021	1321	149	9	146	6	1	253.7	310.42	323.94	114.71	196.69	178.83
3102	1021	1321	149	9	146	6	1	216.55	124.14	345.41	173.53	245.81	224.4
3103	1021	1321	149	9	146	6	1	434.68	475.72	444.61	46	128.02	108.57
3104	1021	1321	149	9	146	6	1	237.52	372.89	330.11	132.47	210.9	192.93
3105	1021	1321	149	9	146	6	1	343.4	357.8	409.31	104.88	183.83	164.68
3106	1022	1322	149	9	141	6	2	346.56	488.79	234.24	-88.66	-14.65	-18.46
3107	1022	1322	149	9	141	6	2	98.16	135.62	169.62	99.2	179.34	167.86
3108	1022	1322	149	9	141	6	2	230.08	315.29	300.38	102.49	173.02	171.93
3109	1022	1322	149	9	141	6	2	315.38	350.85	396.48	110.56	187.26	178.52
3110	1022	1322	149	9	141	6	2	309.85	255.41	338.83	54.74	127.98	124.82
3111	1023	1323	149	9	136	6	1	225.87	317.9	190.67	-1.95	73.89	61.69
3112	1023	1323	149	9	136	6	1	354.81	466.23	452.62	148.07	224.76	206.35
3113	1023	1323	149	9	136	6	1	266.09	395.82	405.91	181.76	263.36	241.41
3114	1023	1323	149	9	136	6	1	286.33	287.53	441.12	194.2	269.75	260.45
3115	1023	1323	149	9	136	6	1	425.69	526.58	561.04	181.99	261.47	244.05
3116	1024	1324	149	9	131	6	2	187.82	353.54	139.46	-22.15	78.94	27.97
3117	1024	1324	149	9	131	6	2	204.36	343.78	517.39	332.11	443.48	383.27
3118	1024	1324	149	9	131	6	2	337.44	325.24	357.22	47.82	160.25	102.69
3119	1024	1324	149	9	131	6	2	349.26	429.69	490.41	174.77	283.25	228.47
3120	1024	1324	149	9	131	6	2	169.89	403.91	270.42	125.2	226.14	175.18
3121	1025	1325	149	9	126	6	1	206.67	371.25	168.66	5.31	108.09	51.5
3122	1025	1325	149	9	126	6	1	295.49	314.14	269.68	12.02	119.41	52.47
3123	1025	1325	149	9	126	6	1	195.02	250.59	369.41	214.95	316.15	254.26
3124	1025	1325	149	9	126	6	1	201.26	374.4	332.34	181.38	284.39	223.12
3125	1025	1325	149	9	126	6	1	288.6	376.69	270.15	27.54	137.81	65.95
3126	1026	1326	130	10	101	1	2	176.17	200.67	292.03	143.15	224.94	181.19
3127	1026	1326	130	10	101	1	2	256.89	253.51	373.1	131.95	219.94	171.28
3128	1026	1326	130	10	101	1	2	251.09	320.9	261.9	38.35	124.61	79.99
3129	1026	1326	130	10	101	1	2	222.27	261.63	302.26	108.84	196.09	147.51
3130	1026	1326	130	10	101	1	2	218.21	283.39	311.1	118.74	204.67	157.93
3131	1027	1327	130	10	106	1	1	298.94	393.57	302.5	39.72	141.77	103.31
3132	1027	1327	130	10	106	1	1	373.64	504.01	500.03	172.08	267.53	245.93
3133	1027	1327	130	10	106	1	1	414.52	476.1	426.7	66.1	164.76	140.67
3134	1027	1327	130	10	106	1	1	358.59	359.75	389.83	72.15	171.56	139.85
3135	1027	1327	130	10	106	1	1	229.69	314.54	280.49	92.66	187.16	162.77
3136	1028	1328	130	10	111	1	2	377.78	351.89	567.54	216.19	311.72	285.25
3137	1028	1328	130	10	111	1	2	180.01	185.61	280.43	123.17	212.31	192.23
3138	1028	1328	130	10	111	1	2	272.04	317.49	383.68	139.77	229.43	211.62
3139	1028	1328	130	10	111	1	2	261.78	367.88	445.55	210.19	299.75	286.17
3140	1028	1328	130	10	111	1	2	406.99	495.67	557.05	172.18	270.08	245.61
3141	1029	1329	130	10	116	1	1	398.9	483.75	539.35	178.13	249.25	228.19
3142	1029	1329	130	10	116	1	1	334.83	550.12	496.92	205.42	270.93	257.38
3143	1029	1329	130	10	116	1	1	173.79	259.74	243.03	118.84	184.18	172.99
3144	1029	1329	130	10	116	1	1	235.66	401.58	398.07	200.92	263.71	255.14
3145	1029	1329	130	10	116	1	1	338.22	282.65	340.62	40.23	99.33	93.62
3146	1030	1330	130	10	121	1	2	98.6	143.27	68.35	-7.03	59.2	40.12
3147	1030	1330	130	10	121	1	2	119.15	208.89	206.4	111.94	183.64	161.65
3148	1030	1330	130	10	121	1	2	188.58	183.85	299.73	134.6	201.01	170.8
3149	1030	1330	130	10	121	1	2	225.23	138.88	257.25	59.81	128.79	102.23
3150	1030	1330	130	10	121	1	2	229.32	255.36	277.02	78.13	145.36	115.66
3151	1031	1331	135	10	102	2	1	199.27	431.56	300.81	142.47	268.38	196.7
3152	1031	1331	135	10	102	2	1	269.9	487.78	472.55	251.06	369.99	298.62
3153	1031	1331	135	10	102	2	1	100.94	111.61	205.82	144.94	268.1	192.82
3154	1031	1331	135	10	102	2	1	395.42	498.1	432.64	81.01	202.24	135.76
3155	1031	1331	135	10	102	2	1	330.77	515.06	449.66	156.35	272.54	213.96
3156	1032	1332	135	10	107	2	2	329.68	397.48	395.45	90.81	194.82	152.05
3157	1032	1332	135	10	107	2	2	168.64	241.63	268.05	129.72	235.82	185.43
3158	1032	1332	135	10	107	2	2	282.77	409.84	348.36	93.44	201.1	152.59
3159	1032	1332	135	10	107	2	2	300.04	421.44	478.66	203.7	307.53	268.06
3160	1032	1332	135	10	107	2	2	236.82	264.17	391.63	185.32	289.92	249.36
3161	1033	1333	135	10	112	2	1	268.14	229.06	229.48	15.12	149.82	88.01
3162	1033	1333	135	10	112	2	1	234.83	270.66	343.26	151.23	275.95	214.7
3163	1033	1333	135	10	112	2	1	209.54	230.43	279.58	111.41	252.01	172.28
3164	1033	1333	135	10	112	2	1	303.75	382.91	312.99	53.7	190.67	114.94
3165	1033	1333	135	10	112	2	1	278.61	307.63	357.72	114.23	240.02	183.48
3166	1034	1334	135	10	117	2	2	195.04	462.57	151.25	-11.65	54.23	68.4
3167	1034	1334	135	10	117	2	2	255.08	380.24	462.33	233.65	302.34	314.33
3168	1034	1334	135	10	117	2	2	170.3	134.19	374.01	234.35	298.46	313.35
3169	1034	1334	135	10	117	2	2	101.57	28.54	125.24	51.01	110.86	129.73
3170	1034	1334	135	10	117	2	2	272.73	372.72	178.36	-71	-9.76	10.64
3171	1035	1335	135	10	122	2	1	328.44	378.81	337.63	46.98	179.75	95.03
3172	1035	1335	135	10	122	2	1	256.73	319.99	384.22	168.91	304.05	217.36
3173	1035	1335	135	10	122	2	1	256.35	293.35	285.51	74.29	202.26	131.58
3174	1035	1335	135	10	122	2	1	257.79	435.87	279.47	70.16	197.44	130.2
3175	1035	1335	135	10	122	2	1	392.71	443.95	523.84	173.01	302.66	231.34
3176	1036	1336	140	10	103	3	2	313.94	258.27	258.51	-28.75	83.43	13.07
3177	1036	1336	140	10	103	3	2	265.69	299.29	330.83	93.35	199.54	132.76
3178	1036	1336	140	10	103	3	2	256.3	498.84	187.57	-42.78	72.87	-3.08
3179	1036	1336	140	10	103	3	2	148.32	279.41	261.79	136.87	252.83	171.83
3180	1036	1336	140	10	103	3	2	241.76	213.19	325.85	105.2	219.53	142.58
3181	1037	1337	140	10	108	3	1	245.62	404.21	371.42	164.28	306.72	216.94
3182	1037	1337	140	10	108	3	1	235.31	173.01	325.08	129.96	263.75	178.75
3183	1037	1337	140	10	108	3	1	352.01	428.32	434.53	127.32	258.92	182.6
3184	1037	1337	140	10	108	3	1	291.96	335.3	407.18	158.63	296.26	212.48
3185	1037	1337	140	10	108	3	1	416.14	516.48	355.04	-16.82	121.54	37.39
3186	1038	1338	140	10	113	3	2	277.66	391.18	289.94	39.28	129.87	83.52
3187	1038	1338	140	10	113	3	2	473.67	514.52	525.43	82.84	176.14	121.3
3188	1038	1338	140	10	113	3	2	453.31	643.73	699.17	277.88	363.67	315.89
3189	1038	1338	140	10	113	3	2	140.48	158.53	115.35	-5.03	90.57	35.92
3190	1038	1338	140	10	113	3	2	227.77	264.69	390.09	190.62	289.05	230.85
3191	1039	1339	140	10	118	3	1	338.94	487.86	467.85	173.42	310.32	216.26
3192	1039	1339	140	10	118	3	1	283.74	346.72	424.1	181.13	316.9	220.73
3193	1039	1339	140	10	118	3	1	349.13	572.53	583.32	282.84	420.18	327.25
3194	1039	1339	140	10	118	3	1	273	558.15	322.56	90.72	225.83	137.44
3195	1039	1339	140	10	118	3	1	358.51	443.33	458.18	139.41	282.74	184.62
3196	1040	1340	140	10	123	3	2	335.11	509.93	416.48	107.77	180.71	190.87
3197	1040	1340	140	10	123	3	2	134.18	283.71	202.4	96.39	173.54	175.59
3198	1040	1340	140	10	123	3	2	135.51	181.94	147.66	40.73	117.02	109.25
3199	1040	1340	140	10	123	3	2	293.62	461.62	121.53	-147.72	-70.1	-65.9
3200	1040	1340	140	10	123	3	2	224.3	362.7	496.2	293.89	364.65	375.13
3201	1041	1341	145	10	104	4	1	298.19	563.94	395.82	142.02	273.74	216.31
3202	1041	1341	145	10	104	4	1	291.96	371.72	341.53	99.26	239.43	171.33
3203	1041	1341	145	10	104	4	1	254.71	353.83	317.54	103.41	235.12	169.34
3204	1041	1341	145	10	104	4	1	346.42	355.2	509.29	201.26	343.28	266.89
3205	1041	1341	145	10	104	4	1	299.22	389	404.47	143.15	279.62	217.71
3206	1042	1342	145	10	109	4	2	423.62	648.56	500.13	96.01	229.99	165.49
3207	1042	1342	145	10	109	4	2	247.01	260.24	296.74	70.55	206.45	140.07
3208	1042	1342	145	10	109	4	2	318.01	366.64	263.38	-18.47	110.48	43.72
3209	1042	1342	145	10	109	4	2	413.34	399.7	508.97	114.3	244.77	178.64
3210	1042	1342	145	10	109	4	2	324.55	547.02	462.6	167.24	307.55	232.22
3211	1043	1343	145	10	114	4	1	482.87	702.81	557.16	115.51	225.73	188.46
3212	1043	1343	145	10	114	4	1	443.28	604.83	483.51	78	190.14	148.25
3213	1043	1343	145	10	114	4	1	361.05	436.41	551.74	235.47	339.39	310.34
3214	1043	1343	145	10	114	4	1	350.85	414.29	516.02	215.37	324.57	283.96
3215	1043	1343	145	10	114	4	1	130.08	209.24	276.54	188.03	291.79	255.88
3216	1044	1344	145	10	119	4	2	329.74	284.96	442.81	140.34	223.59	205.58
3217	1044	1344	145	10	119	4	2	320.1	352.2	390.37	92.89	179.32	163.53
3218	1044	1344	145	10	119	4	2	230.64	249.99	332.39	132	216.59	203.25
3219	1044	1344	145	10	119	4	2	350.32	414.45	352.25	37.23	130.32	102.43
3220	1044	1344	145	10	119	4	2	284.11	466.19	427.82	167.51	255.99	234.08
3221	1045	1345	145	10	124	4	1	231.51	383.29	277.88	91.17	160	150.77
3222	1045	1345	145	10	124	4	1	257.87	509.78	286.71	75.21	141.79	122.32
3223	1045	1345	145	10	124	4	1	240.01	330.29	276.39	85.02	148.24	128.15
3224	1045	1345	145	10	124	4	1	236.77	206.5	317.08	122.09	192.25	165.16
3225	1045	1345	145	10	124	4	1	341.16	353.45	415.14	117.1	182.33	164.51
3226	1046	1346	150	10	105	5	2	215.23	202.87	374.14	189.71	309.21	256.17
3227	1046	1346	150	10	105	5	2	277.75	303.9	290.23	40.23	160.94	97.59
3228	1046	1346	150	10	105	5	2	199.5	307.68	288.78	115.25	234.62	182.91
3229	1046	1346	150	10	105	5	2	205.08	254.38	130.2	-48.55	67.88	21.93
3230	1046	1346	150	10	105	5	2	459.65	566.32	497.9	66.88	188.61	131.32
3231	1047	1347	150	10	110	5	1	238.5	385.38	254.74	59.01	151.7	102.54
3232	1047	1347	150	10	110	5	1	202.51	333.74	149.09	-12.39	90.26	38.47
3233	1047	1347	150	10	110	5	1	328.97	379.19	386.28	93.17	190.3	134.05
3234	1047	1347	150	10	110	5	1	151.74	185.55	405.93	296.13	401.97	340.63
3235	1047	1347	150	10	110	5	1	217.64	394.68	418.32	246.69	344.7	281.72
3236	1048	1348	150	10	115	5	2	299	510.37	475.11	208.04	287.85	269.97
3237	1048	1348	150	10	115	5	2	191.77	271.07	325.94	157.67	234.71	219.22
3238	1048	1348	150	10	115	5	2	241.57	262.47	412.1	194.55	271.37	248.94
3239	1048	1348	150	10	115	5	2	314.45	533.5	240.37	-37.03	39.04	27.43
3240	1048	1348	150	10	115	5	2	357.18	509.97	461.76	127.72	204.01	189.08
3241	1049	1349	150	10	120	5	1	276.15	348.73	386.81	155.5	233.24	229.91
3242	1049	1349	150	10	120	5	1	339.51	424.67	394.52	98.55	174.8	160.36
3243	1049	1349	150	10	120	5	1	279.98	300.24	345.09	114.09	191.18	180.25
3244	1049	1349	150	10	120	5	1	165.86	178.11	217.34	89.07	165.82	160.94
3245	1049	1349	150	10	120	5	1	191.01	191.67	270.99	124.83	201.83	197.1
3246	1050	1350	150	10	125	5	2	314.07	378.29	442.3	151.15	271.04	225.16
3247	1050	1350	150	10	125	5	2	225.01	372.63	439.94	237.6	364.5	313.99
3248	1050	1350	150	10	125	5	2	184.59	293.69	202.97	43.36	157.18	117.71
3249	1050	1350	150	10	125	5	2	291.04	434.5	308.79	38.36	160.8	114.03
3250	1050	1350	150	10	125	5	2	320.88	380.25	286.48	-3.92	125.87	73.43
3251	1051	1351	151	11	200	20	1	352.89	516	568.96	255.17	343.02	295.11
3252	1051	1351	151	11	200	20	1	187.17	367.07	261.82	126.27	209.48	168.85
3253	1051	1351	151	11	200	20	1	264.72	466.82	434.85	217.3	295.93	262.88
3254	1051	1351	151	11	200	20	1	245.25	268.46	311.51	107.13	195.56	156.14
3255	1051	1351	151	11	200	20	1	246.65	420.36	314.07	107.02	192.29	154.92
3256	1052	1352	151	11	195	20	2	368.36	509.79	443.6	100.67	237.26	170.27
3257	1052	1352	151	11	195	20	2	450.03	461.3	550.03	123.58	258.44	194.87
3258	1052	1352	151	11	195	20	2	299.38	492.2	331.72	57.5	191.78	130.53
3259	1052	1352	151	11	195	20	2	372.69	552.99	466.08	122.3	263.18	194.27
3260	1052	1352	151	11	195	20	2	281.71	323.54	215.51	-36.85	100.36	31.71
3261	1053	1353	151	11	190	20	1	240.44	345.8	353.78	155.58	248.7	229.59
3262	1053	1353	151	11	190	20	1	432.63	386.27	484.8	91.71	180.05	167.63
3263	1053	1353	151	11	190	20	1	297.67	310.99	450.74	194.44	292.94	272.15
3264	1053	1353	151	11	190	20	1	249.51	385.77	422.73	216.29	310.1	289.57
3265	1053	1353	151	11	190	20	1	344.76	220.77	278.14	-17.91	79.89	60.33
3266	1054	1354	151	11	185	20	2	264.07	352.83	352.31	115.06	234.59	189.8
3267	1054	1354	151	11	185	20	2	193.86	234.37	247.54	78.35	203.4	138.26
3268	1054	1354	151	11	185	20	2	224.64	299.34	293.39	96.08	231.58	164.56
3269	1054	1354	151	11	185	20	2	263.16	270.86	366.63	124.56	247.48	187.58
3270	1054	1354	151	11	185	20	2	250.92	418.07	372.27	146.9	273.65	212.67
3271	1055	1355	151	11	180	20	1	217.28	421.48	184.98	7.76	76.11	76.95
3272	1055	1355	151	11	180	20	1	319.83	387.27	295.62	19.32	83.38	98.42
3273	1055	1355	151	11	180	20	1	198.96	169.74	336	173.45	244.45	241.93
3274	1055	1355	151	11	180	20	1	387.11	628.47	496.92	156.45	228.34	231.52
3275	1055	1355	151	11	180	20	1	299.29	325.45	391.75	139.05	207.9	214.19
3276	1056	1356	156	11	199	19	2	279.45	324.89	417.59	169.19	250.89	238.52
3277	1056	1356	156	11	199	19	2	315.8	331.52	371.75	79.99	164.95	156.76
3278	1056	1356	156	11	199	19	2	177.69	297.41	182.26	36.05	119.7	105.39
3279	1056	1356	156	11	199	19	2	230.69	372.84	298.06	86.82	174.22	163.54
3280	1056	1356	156	11	199	19	2	303.62	403.09	453.68	177.08	256.72	245.05
3281	1057	1357	156	11	194	19	1	433.59	586.83	551	165.98	234.62	233.31
3282	1057	1357	156	11	194	19	1	384.1	480.36	482.22	137.64	205.1	214.47
3283	1057	1357	156	11	194	19	1	410.54	546.22	448.4	86.35	148.17	157.32
3284	1057	1357	156	11	194	19	1	264.49	318.44	269.07	44.82	114.96	119.74
3285	1057	1357	156	11	194	19	1	299.69	419.32	345.74	85.91	152.38	166.47
3286	1058	1358	156	11	189	19	2	290.7	244.29	329.02	70.61	186.78	137.47
3287	1058	1358	156	11	189	19	2	343.93	551.9	340.5	24.52	135.14	93.12
